orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderID,labels:LABEL
626,2024-10-23 23:49:42,2024-11-04 23:49:42,2024-10-28 23:49:42,127.79,通际名联科技有限公司移动应用开发,山西省辉市孝南黄街s座 643128,玉珍县,北京市,925586,中国,626,Order
627,2024-05-18 15:41:03,2024-06-01 15:41:03,2024-05-20 15:41:03,53.36,七喜信息有限公司数字科技,甘肃省辉市秀英天津路I座 383433,凤英市,四川省,911684,中国,627,Order
628,2026-03-03 09:10:32,2026-03-14 09:10:32,2026-03-05 09:10:32,288.44,良诺信息有限公司移动应用开发,甘肃省秀云市上街合肥路i座 146344,西安市,湖北省,278336,中国,628,Order
629,2024-07-20 15:15:16,2024-07-31 15:15:16,2024-07-23 15:15:16,229.19,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,629,Order
630,2026-01-11 09:51:13,2026-01-24 09:51:13,2026-01-13 09:51:13,351.14,时空盒数字网络有限公司大数据分析,甘肃省淮安市房山侯路J座 800401,通辽县,香港特别行政区,104126,中国,630,Order
631,2024-04-22 13:22:57,2024-05-05 13:22:57,2024-04-23 13:22:57,445.13,凌云信息有限公司区块链技术,香港特别行政区鑫县滨城顾街t座 413207,石家庄市,甘肃省,366678,中国,631,Order
632,2024-05-12 10:56:51,2024-05-22 10:56:51,2024-05-17 10:56:51,44.44,国讯信息有限公司金融科技,海南省兵县山亭周街y座 863706,潜江县,四川省,449463,中国,632,Order
633,2025-03-25 23:30:43,2025-03-28 23:30:43,2025-03-26 23:30:43,75.76,毕博诚信息有限公司生物科技,新疆维吾尔自治区永安市蓟州荆门街q座 646208,佳市,云南省,998503,中国,633,Order
634,2024-04-07 11:51:40,2024-04-19 11:51:40,2024-04-10 11:51:40,349.92,时空盒数字传媒有限公司互联网服务,浙江省沈阳市门头沟银川街c座 919514,张家港县,上海市,720701,中国,634,Order
635,2025-07-05 01:45:18,2025-07-11 01:45:18,2025-07-09 01:45:18,392.37,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,635,Order
636,2026-02-18 03:57:38,2026-03-03 03:57:38,2026-02-19 03:57:38,429.52,时空盒数字网络有限公司互联网服务,浙江省宁德县黄浦郭路v座 872242,桂珍县,河北省,491655,中国,636,Order
637,2026-01-09 22:23:19,2026-01-16 22:23:19,,280.19,明腾科技有限公司智能科技,上海市成都市长寿嘉禾路t座 859476,健县,广西壮族自治区,933887,中国,637,Order
638,2024-11-08 23:32:21,2024-11-11 23:32:21,2024-11-12 23:32:21,270.61,昊嘉信息有限公司云计算,上海市汕尾市长寿沈阳街C座 705111,云市,新疆维吾尔自治区,187121,中国,638,Order
639,2025-02-26 09:04:30,2025-03-06 09:04:30,2025-03-02 09:04:30,423.99,鸿睿思博网络有限公司人工智能,西藏自治区云市蓟州黄路W座 144791,艳县,山西省,200853,中国,639,Order
640,2025-04-11 04:32:29,2025-04-24 04:32:29,2025-04-14 04:32:29,444.3,明腾科技有限公司智能科技,上海市成都市长寿嘉禾路t座 859476,健县,广西壮族自治区,933887,中国,640,Order
641,2024-05-12 07:49:35,2024-05-26 07:49:35,2024-05-17 07:49:35,280.63,万迅电脑传媒有限公司大数据分析,福建省建军市蓟州淮安街Z座 471477,哈尔滨县,贵州省,302896,中国,641,Order
642,2024-08-19 01:46:57,2024-09-02 01:46:57,,403.37,和泰信息有限公司大数据分析,山东省鑫县魏都长沙街L座 384089,西安县,北京市,195089,中国,642,Order
643,2025-10-23 12:41:30,2025-10-29 12:41:30,2025-10-27 12:41:30,237.22,昂歌信息网络有限公司数字科技,云南省汕尾县牧野东莞路K座 682535,丽丽市,香港特别行政区,262977,中国,643,Order
644,2025-10-25 06:53:18,2025-11-03 06:53:18,2025-10-28 06:53:18,37.89,新格林耐特网络有限公司科技公司,陕西省莉市海陵潮州街b座 800220,海门市,广东省,966848,中国,644,Order
645,2024-07-21 23:08:19,2024-07-25 23:08:19,2024-07-25 23:08:19,16.56,浙大万朋信息有限公司互联网服务,安徽省西安县沈北新澳门路X座 435212,秀英市,山东省,192695,中国,645,Order
646,2024-06-18 08:46:05,2024-06-27 08:46:05,2024-06-21 08:46:05,171.7,迪摩科技有限公司智能科技,新疆维吾尔自治区哈尔滨市清河张路X座 621260,海门市,香港特别行政区,884493,中国,646,Order
647,2026-03-27 19:36:23,2026-04-05 19:36:23,2026-03-28 19:36:23,376.18,国讯科技有限公司科技公司,甘肃省玉梅县城北广州路a座 989029,文县,云南省,210027,中国,647,Order
648,2025-06-23 13:37:34,2025-06-28 13:37:34,2025-06-24 13:37:34,490.69,良诺信息有限公司信息技术,陕西省南昌县西峰朱路u座 281318,兰州县,天津市,255219,中国,648,Order
649,2024-05-11 22:51:27,2024-05-16 22:51:27,2024-05-12 22:51:27,199.77,创联世纪网络有限公司智能科技,福建省汕尾县和平曲街q座 407084,荆门县,天津市,950509,中国,649,Order
650,2025-06-08 18:40:31,2025-06-12 18:40:31,2025-06-09 18:40:31,14.05,恒聪百汇科技有限公司互联网服务,云南省帆市清城曾路O座 622721,淑珍县,湖南省,352095,中国,650,Order
651,2025-04-26 19:06:07,2025-05-02 19:06:07,2025-04-28 19:06:07,27.74,良诺信息有限公司金融科技,海南省玉市璧山陈街N座 471929,鑫市,安徽省,382063,中国,651,Order
652,2025-01-17 23:35:14,2025-01-29 23:35:14,,381.57,和泰信息有限公司智能科技,北京市邯郸县友好陈街y座 426426,太原县,北京市,460560,中国,652,Order
653,2025-08-02 23:26:03,2025-08-09 23:26:03,2025-08-05 23:26:03,389.39,思优信息有限公司虚拟现实,河北省澳门市梁平宜都街F座 195288,桂香县,辽宁省,124862,中国,653,Order
654,2025-11-06 04:32:10,2025-11-10 04:32:10,2025-11-11 04:32:10,191.38,浦华众城传媒有限公司数字科技,海南省利县普陀巢湖路o座 999720,荣县,青海省,522458,中国,654,Order
655,2026-01-29 04:26:37,2026-02-09 04:26:37,,351.32,明腾网络有限公司互联网服务,天津市齐齐哈尔县高明齐齐哈尔街Q座 427497,长沙县,四川省,118752,中国,655,Order
656,2025-11-08 12:56:24,2025-11-14 12:56:24,2025-11-12 12:56:24,50.11,黄石金承信息有限公司网络安全,河南省丹县东城尤街b座 715081,军市,宁夏回族自治区,558977,中国,656,Order
657,2024-10-15 23:31:13,2024-10-22 23:31:13,2024-10-18 23:31:13,345.18,迪摩网络有限公司移动应用开发,湖南省宁德县徐汇袁路V座 319614,桂兰县,台湾省,555505,中国,657,Order
658,2025-11-01 07:13:12,2025-11-07 07:13:12,2025-11-02 07:13:12,11.05,图龙信息传媒有限公司云计算,台湾省潜江县朝阳海门街I座 891358,宜都县,澳门特别行政区,139184,中国,658,Order
659,2025-06-09 01:20:22,2025-06-13 01:20:22,,138.73,良诺传媒有限公司金融科技,陕西省潜江县怀柔赵街Z座 367503,巢湖市,黑龙江省,636618,中国,659,Order
660,2024-07-29 01:58:04,2024-08-05 01:58:04,2024-08-01 01:58:04,459.53,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,660,Order
661,2025-12-25 22:12:06,2026-01-06 22:12:06,2025-12-28 22:12:06,317.96,华远软件网络有限公司生物科技,河北省福州市浔阳哈尔滨路k座 728110,畅市,山西省,886906,中国,661,Order
662,2025-12-15 21:12:14,2025-12-26 21:12:14,,257.06,雨林木风计算机传媒有限公司物联网,内蒙古自治区柳市南湖齐齐哈尔路L座 415915,贵阳县,天津市,420544,中国,662,Order
663,2025-04-10 00:15:49,2025-04-22 00:15:49,2025-04-11 00:15:49,317.44,超艺网络有限公司电子商务,台湾省惠州县牧野关岭街Q座 883077,佛山县,四川省,539452,中国,663,Order
664,2024-11-14 16:31:18,2024-11-26 16:31:18,2024-11-19 16:31:18,219.46,戴硕电子科技有限公司云计算,辽宁省莹市涪城阎街h座 431413,成都县,天津市,423590,中国,664,Order
665,2024-12-22 07:05:50,2024-12-30 07:05:50,2024-12-26 07:05:50,443.84,趋势网络有限公司移动应用开发,北京市大冶县普陀陈路n座 239667,秀珍县,广西壮族自治区,519778,中国,665,Order
666,2024-04-23 19:02:14,2024-05-05 19:02:14,2024-04-24 19:02:14,170.59,鑫博腾飞网络有限公司科技公司,上海市马鞍山市高港梧州路P座 473928,福州县,青海省,812546,中国,666,Order
667,2025-11-02 19:19:14,2025-11-06 19:19:14,,231.5,良诺信息有限公司移动应用开发,甘肃省秀云市上街合肥路i座 146344,西安市,湖北省,278336,中国,667,Order
668,2025-12-09 04:03:30,2025-12-21 04:03:30,2025-12-10 04:03:30,383.76,通际名联信息有限公司区块链技术,广东省桂荣县梁平谷街u座 437080,上海市,内蒙古自治区,431703,中国,668,Order
669,2025-07-19 11:07:17,2025-07-25 11:07:17,2025-07-22 11:07:17,21.21,图龙信息科技有限公司金融科技,台湾省南京县蓟州武汉街t座 149909,重庆市,山东省,188461,中国,669,Order
670,2025-04-13 01:38:17,2025-04-20 01:38:17,2025-04-18 01:38:17,171.85,新宇龙信息科技有限公司科技公司,浙江省坤县海港淮安路j座 926220,贵阳市,澳门特别行政区,497153,中国,670,Order
671,2025-04-16 16:32:08,2025-04-22 16:32:08,2025-04-20 16:32:08,209.86,飞利信传媒有限公司电子商务,湖南省雪梅县平山西安路c座 107995,乌鲁木齐市,台湾省,706254,中国,671,Order
672,2025-02-12 07:52:50,2025-02-20 07:52:50,2025-02-15 07:52:50,243.38,黄石金承信息有限公司网络安全,河南省丹县东城尤街b座 715081,军市,宁夏回族自治区,558977,中国,672,Order
673,2024-07-25 02:13:57,2024-08-04 02:13:57,2024-07-27 02:13:57,269.09,华远软件网络有限公司生物科技,江西省敏县房山合山街j座 691206,兰州县,宁夏回族自治区,696354,中国,673,Order
674,2025-12-03 08:55:51,2025-12-10 08:55:51,2025-12-07 08:55:51,327.71,中建创业网络有限公司信息技术,江苏省南宁市沈河吴街H座 274714,凤英市,海南省,841697,中国,674,Order
675,2025-03-11 15:53:13,2025-03-25 15:53:13,,156.66,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,675,Order
676,2025-07-11 02:34:39,2025-07-22 02:34:39,2025-07-12 02:34:39,154.47,华远软件网络有限公司区块链技术,江西省杨市城东贾街d座 720547,广州县,海南省,430957,中国,676,Order
677,2025-01-10 08:29:29,2025-01-13 08:29:29,2025-01-13 08:29:29,81.0,数字100科技有限公司人工智能,安徽省北镇市东丽淮安路q座 582719,慧市,河南省,391859,中国,677,Order
678,2025-03-20 21:35:29,2025-03-26 21:35:29,2025-03-25 21:35:29,238.57,信诚致远科技有限公司虚拟现实,贵州省永安县闵行齐齐哈尔街f座 397948,石家庄市,吉林省,557980,中国,678,Order
679,2025-03-20 11:34:33,2025-03-30 11:34:33,2025-03-24 11:34:33,455.51,飞海科技网络有限公司移动应用开发,海南省天津市淄川张街q座 932172,燕县,浙江省,971594,中国,679,Order
680,2025-12-18 14:53:26,2025-12-25 14:53:26,2025-12-19 14:53:26,295.15,快讯信息有限公司大数据分析,内蒙古自治区通辽县金平兴城路i座 503555,荆门市,云南省,281393,中国,680,Order
681,2024-05-21 02:08:17,2024-05-24 02:08:17,2024-05-23 02:08:17,260.13,华远软件网络有限公司区块链技术,江西省杨市城东贾街d座 720547,广州县,海南省,430957,中国,681,Order
682,2025-08-27 11:23:58,2025-09-10 11:23:58,2025-08-30 11:23:58,304.18,天开网络有限公司互联网服务,宁夏回族自治区健县清城南昌路Y座 765549,沈阳市,浙江省,746834,中国,682,Order
683,2025-01-24 14:04:50,2025-02-06 14:04:50,2025-01-27 14:04:50,14.61,创联世纪网络有限公司智能科技,福建省汕尾县和平曲街q座 407084,荆门县,天津市,950509,中国,683,Order
684,2026-03-30 09:24:40,2026-04-13 09:24:40,2026-04-01 09:24:40,225.93,浦华众城传媒有限公司数字科技,海南省利县普陀巢湖路o座 999720,荣县,青海省,522458,中国,684,Order
685,2024-04-10 01:54:53,2024-04-18 01:54:53,2024-04-11 01:54:53,14.97,创亿信息有限公司移动应用开发,河南省琳县蓟州施路j座 539361,永安市,天津市,240654,中国,685,Order
686,2025-05-20 02:18:30,2025-05-30 02:18:30,2025-05-23 02:18:30,474.15,华泰通安科技有限公司金融科技,上海市洁县门头沟沈阳街m座 363484,倩市,广东省,587939,中国,686,Order
687,2026-01-28 12:42:58,2026-02-03 12:42:58,2026-01-30 12:42:58,123.24,戴硕电子网络有限公司人工智能,江苏省六安市璧山车路E座 396526,雷县,山东省,385046,中国,687,Order
688,2024-04-12 23:20:44,2024-04-26 23:20:44,2024-04-13 23:20:44,447.23,银嘉科技有限公司金融科技,香港特别行政区北镇市沙市太原街l座 765547,长春县,台湾省,892976,中国,688,Order
689,2026-01-03 18:14:25,2026-01-13 18:14:25,2026-01-06 18:14:25,184.3,华远软件网络有限公司区块链技术,江西省杨市城东贾街d座 720547,广州县,海南省,430957,中国,689,Order
690,2024-10-19 12:00:16,2024-10-29 12:00:16,2024-10-24 12:00:16,317.03,恒聪百汇科技有限公司互联网服务,云南省帆市清城曾路O座 622721,淑珍县,湖南省,352095,中国,690,Order
691,2024-04-21 12:55:47,2024-04-27 12:55:47,2024-04-22 12:55:47,130.93,华远软件网络有限公司区块链技术,江西省杨市城东贾街d座 720547,广州县,海南省,430957,中国,691,Order
692,2025-05-04 19:52:46,2025-05-11 19:52:46,2025-05-07 19:52:46,160.16,浦华众城传媒有限公司数字科技,海南省利县普陀巢湖路o座 999720,荣县,青海省,522458,中国,692,Order
693,2024-07-21 04:56:04,2024-07-27 04:56:04,2024-07-26 04:56:04,433.61,创亿网络有限公司大数据分析,四川省婷婷市永川长春路O座 583812,红梅市,吉林省,959967,中国,693,Order
694,2024-04-25 14:17:22,2024-04-28 14:17:22,2024-04-27 14:17:22,478.39,毕博诚信息有限公司生物科技,新疆维吾尔自治区永安市蓟州荆门街q座 646208,佳市,云南省,998503,中国,694,Order
695,2026-01-09 03:35:23,2026-01-13 03:35:23,2026-01-11 03:35:23,37.63,黄石金承信息有限公司网络安全,河南省丹县东城尤街b座 715081,军市,宁夏回族自治区,558977,中国,695,Order
696,2025-07-07 04:38:34,2025-07-18 04:38:34,2025-07-08 04:38:34,37.01,创亿科技有限公司科技公司,青海省南宁市吉区何街g座 592075,秀云县,辽宁省,722867,中国,696,Order
697,2024-12-02 06:50:16,2024-12-08 06:50:16,2024-12-04 06:50:16,154.95,浦华众城传媒有限公司数字科技,海南省利县普陀巢湖路o座 999720,荣县,青海省,522458,中国,697,Order
698,2026-02-24 16:40:55,2026-03-06 16:40:55,,478.93,毕博诚信息有限公司生物科技,新疆维吾尔自治区永安市蓟州荆门街q座 646208,佳市,云南省,998503,中国,698,Order
699,2025-06-28 18:32:19,2025-07-01 18:32:19,2025-06-30 18:32:19,246.0,创亿网络有限公司数字科技,重庆市重庆市大兴阜新街Y座 156258,济南市,福建省,122791,中国,699,Order
700,2024-07-06 13:25:15,2024-07-17 13:25:15,2024-07-11 13:25:15,49.06,创亿信息有限公司移动应用开发,河南省琳县蓟州施路j座 539361,永安市,天津市,240654,中国,700,Order
701,2025-03-18 15:59:02,2025-04-01 15:59:02,,479.76,超艺信息有限公司云计算,河北省成市东丽昆明街K座 960129,婷婷市,浙江省,753169,中国,701,Order
702,2024-11-09 05:43:43,2024-11-21 05:43:43,2024-11-12 05:43:43,283.46,新格林耐特网络有限公司科技公司,陕西省莉市海陵潮州街b座 800220,海门市,广东省,966848,中国,702,Order
703,2025-10-28 07:01:51,2025-11-05 07:01:51,2025-10-30 07:01:51,459.3,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,703,Order
704,2024-10-08 03:49:56,2024-10-13 03:49:56,2024-10-11 03:49:56,184.58,飞利信传媒有限公司电子商务,湖南省雪梅县平山西安路c座 107995,乌鲁木齐市,台湾省,706254,中国,704,Order
705,2025-10-07 22:24:21,2025-10-17 22:24:21,2025-10-10 22:24:21,151.73,飞利信传媒有限公司电子商务,湖南省雪梅县平山西安路c座 107995,乌鲁木齐市,台湾省,706254,中国,705,Order
706,2024-05-30 21:14:21,2024-06-02 21:14:21,2024-06-04 21:14:21,173.16,浙大万朋信息有限公司互联网服务,安徽省西安县沈北新澳门路X座 435212,秀英市,山东省,192695,中国,706,Order
707,2024-06-28 22:48:37,2024-07-01 22:48:37,,152.97,方正科技网络有限公司电子商务,青海省婷婷县兴山海口路U座 996871,杭州市,浙江省,921265,中国,707,Order
708,2025-12-17 11:59:35,2025-12-26 11:59:35,2025-12-20 11:59:35,269.74,商软冠联传媒有限公司物联网,宁夏回族自治区淮安市高明石家庄路C座 942043,刚县,新疆维吾尔自治区,745577,中国,708,Order
709,2025-08-27 17:24:38,2025-09-02 17:24:38,,107.23,鑫博腾飞网络有限公司科技公司,上海市马鞍山市高港梧州路P座 473928,福州县,青海省,812546,中国,709,Order
710,2025-07-28 12:47:56,2025-08-06 12:47:56,2025-08-01 12:47:56,412.38,图龙信息传媒有限公司云计算,台湾省潜江县朝阳海门街I座 891358,宜都县,澳门特别行政区,139184,中国,710,Order
711,2025-12-21 16:56:25,2026-01-02 16:56:25,2025-12-25 16:56:25,339.06,时空盒数字网络有限公司互联网服务,浙江省宁德县黄浦郭路v座 872242,桂珍县,河北省,491655,中国,711,Order
712,2024-12-10 18:47:04,2024-12-17 18:47:04,2024-12-15 18:47:04,126.34,凌云信息有限公司区块链技术,香港特别行政区鑫县滨城顾街t座 413207,石家庄市,甘肃省,366678,中国,712,Order
